Category,Processed_Message,Cluster
0,"['dont', 'necessarily', 'expect', 'done', 'get', 'back', 'though', 'im', 'headin']",personal
0,"['mmm', 'yummy', 'babe', 'nice', 'jolt', 'suzy']",personal
0,"['lover', 'need']",personal
1,"['tried', 'contact', 'reply', 'offer', 'video', 'handset', '750', 'anytime', 'network', 'min', 'unlimited', 'text', 'camcorder', 'reply', 'call', '08000930705']",work
0,"['‘', 'parked', 'next', 'mini', 'coming', 'today', 'think']",personal
0,['yup'],personal
0,"['anyway', 'im', 'going', 'shopping', 'co', 'si', 'done', 'yet', 'dun', 'disturb', 'u', 'liao']",personal
0,"['luton', '0125698789', 'ring', 'ur', 'around', 'h']",personal
1,"['hey', 'really', 'horny', 'want', 'chat', 'see', 'naked', 'text', 'hot', '69698', 'text', 'charged', '150pm', 'unsubscribe', 'text', 'stop', '69698']",personal
0,"['dint', 'come', 'u']",personal
0,"['wana', 'plan', 'trip', 'sometme']",personal
0,"['sure', 'yet', 'still', 'trying', 'get', 'hold']",personal
1,"['ur', 'ringtone', 'service', 'ha', 'changed', '25', 'free', 'credit', 'go', 'club4mobilescom', 'choose', 'content', 'stop', 'txt', 'club', 'stop', '87070', '150pwk', 'club4', 'po', 'box1146', 'mk45', '2wt']",personal
0,"['evo', 'download', 'flash', 'jealous']",personal
1,"['ringtone', 'club', 'get', 'uk', 'single', 'chart', 'mobile', 'week', 'choose', 'top', 'quality', 'ringtone', 'message', 'free', 'charge']",personal
0,"['come', 'mu', 'sorting', 'narcotic', 'situation']",personal
0,"['night', 'ha', 'ended', 'another', 'day', 'morning', 'ha', 'come', 'special', 'way', 'may', 'smile', 'like', 'sunny', 'ray', 'leaf', 'worry', 'blue', 'blue', 'bay']",personal
1,"['hmv', 'bonus', 'special', '500', 'pound', 'genuine', 'hmv', 'voucher', 'answer', '4', 'easy', 'question', 'play', 'send', 'hmv', '86688', 'infowww100percentrealcom']",personal
0,"['usf', 'guess', 'might', 'well', 'take', '1', 'car']",personal
0,"['objection', 'bf', 'coming']",personal
0,['thanx'],personal
0,"['tell', 'rob', 'mack', 'gf', 'theater']",personal
0,"['awesome', 'ill', 'see', 'bit']",personal
0,"['sent', 'type', 'food', 'like']",personal
0,"['done', 'handed', 'celebration', 'full', 'swing', 'yet']",personal
0,"['got', 'called', 'tool']",personal
0,"['wen', 'u', 'miss', 'someone', 'person', 'definitely', 'special', 'u', 'person', 'special', 'miss', 'keepintouch', 'gdeve']",personal
0,"['ok', 'asked', 'money', 'far']",personal
0,['okie'],personal
0,"['yeah', 'think', 'usual', 'guy', 'still', 'passed', 'last', 'night', 'get', 'ahold', 'anybody', 'let', 'know', 'ill', 'throw']",personal
0,"['k', 'might', 'come', 'tonight', 'class', 'let', 'early']",personal
0,['ok'],personal
0,"['hi', 'baby', 'im', 'cruisin', 'girl', 'friend', 'r', 'u', '2', 'give', 'call', 'hour', 'home', 'thats', 'alright', 'fone', 'fone', 'love', 'jenny', 'xxx']",work
0,"['life', 'mean', 'lot', 'love', 'life', 'love', 'people', 'life', 'world', 'call', 'friend', 'call', 'world', 'ge']",work
0,"['dearshall', 'mail', 'tonitebusy', 'streetshall', 'update', 'tonitethings', 'looking', 'okvarunnathu', 'edukkukayee', 'raksha', 'ollubut', 'good', 'one', 'real', 'sense']",personal
0,"['hey', 'told', 'name', 'gautham', 'ah']",personal
0,"['haf', 'u', 'found', 'feel', 'stupid', 'da', 'v', 'cam', 'wa', 'working']",personal
0,"['oops', '4', 'got', 'bit']",personal
0,"['much', 'buzy']",personal
0,"['accidentally', 'deleted', 'message', 'resend', 'please']",personal
1,"['tmobile', 'customer', 'may', 'claim', 'free', 'camera', 'phone', 'upgrade', 'pay', 'go', 'sim', 'card', 'loyalty', 'call', '0845', '021', '3680offer', 'end', '28thfebtcs', 'apply']",work
0,"['unless', 'situation', 'go', 'gurl', 'would', 'appropriate']",personal
0,"['hurt', 'tease', 'make', 'cry', 'end', 'life', 'die', 'plz', 'keep', 'one', 'rose', 'grave', 'say', 'stupid', 'miss', 'u', 'nice', 'day', 'bslvyl']",personal
0,"['cant', 'pick', 'phone', 'right', 'pls', 'send', 'message']",personal
0,"['need', 'coffee', 'run', 'tomocant', 'believe', 'time', 'week', 'already']",personal
0,"['awesome', 'remember', 'last', 'time', 'got', 'somebody', 'high', 'first', 'time', 'diesel', 'v']",personal
0,"['shit', 'really', 'shocking', 'scary', 'cant', 'imagine', 'second', 'def', 'night', 'u', 'think', 'somewhere', 'could', 'crash', 'night', 'save', 'taxi']",personal
0,"['oh', 'way', 'food', 'fridge', 'want', 'go', 'meal', 'tonight']",personal
0,"['womdarfull', 'actor']",personal
1,"['sm', 'ac', 'blind', 'date', '4u', 'rodds1', '21m', 'aberdeen', 'united', 'kingdom', 'check', 'httpimg', 'sm', 'acwicmb3cktz8r74', 'blind', 'date', 'send', 'hide']",personal
0,"['yup', 'remb', 'think', 'book']",personal
0,"['jos', 'ask', 'u', 'wana', 'meet']",personal
0,"['lol', 'yes', 'friendship', 'hanging', 'thread', 'cause', 'u', 'wont', 'buy', 'stuff']",personal
1,"['themob', 'check', 'newest', 'selection', 'content', 'game', 'tone', 'gossip', 'babe', 'sport', 'keep', 'mobile', 'fit', 'funky', 'text', 'wap', '82468']",personal
0,"['garage', 'key', 'arent', 'bookshelf']",personal
0,"['today', 'accept', 'dayu', 'accept', 'brother', 'sister', 'lover', 'dear1', 'best1', 'clos1', 'lvblefrnd', 'jstfrnd', 'cutefrnd', 'lifpartnr', 'belovd', 'swtheart', 'bstfrnd', 'rply', 'mean', 'enemy']",personal
1,"['think', 'ur', 'smart', 'win', '£200', 'week', 'weekly', 'quiz', 'text', 'play', '85222', 'nowtcs', 'winnersclub', 'po', 'box', '84', 'm26', '3uz', '16', 'gbp150week']",personal
0,"['say', 'hell', 'give', 'call', 'friend', 'got', 'money', 'definitely', 'buying', 'end', 'week']",work
0,"['hi', 'way', 'wa', 'u', '2day', 'normal', 'waythis', 'real', 'ur', 'uniquei', 'hope', 'know', 'u', '4', 'rest', 'mylife', 'hope', 'u', 'find', 'wot', 'wa', 'lost']",personal
0,"['made', 'day', 'great', 'day']",personal
0,"['kkadvance', 'happy', 'pongal']",personal
0,"['hmmm', 'guess', 'go', '4', 'kb', 'n', 'power', 'yoga', 'haha', 'dunno', 'tahan', 'power', 'yoga', 'anot', 'thk', 'got', 'lo', 'oso', 'forgot', 'liao']",personal
0,"['really', 'dude', 'friend', 'im', 'afraid']",personal
1,"['december', 'mobile', '11mths', 'entitled', 'update', 'latest', 'colour', 'camera', 'mobile', 'free', 'call', 'mobile', 'update', 'co', 'free', '08002986906']",work
0,"['coffee', 'cake', 'guess']",personal
0,"['merry', 'christmas', 'babe', 'love', 'ya', 'kiss']",personal
0,"['hey', 'dont', 'go', 'watch', 'x', 'men', 'lunch', 'haha']",personal
0,"['cud', 'u', 'tell', 'ppl', 'im', 'gona', 'b', 'bit', 'l8', 'co', '2', 'bus', 'hav', 'gon', 'past', 'co', 'full', 'im', 'still', 'waitin', '4', '1', 'pete', 'x']",personal
0,"['would', 'great', 'well', 'guild', 'could', 'meet', 'bristol', 'road', 'somewhere', 'get', 'touch', 'weekend', 'plan', 'take', 'flight', 'good', 'week']",personal
0,['problem'],personal
0,"['callsmessagesmissed', 'call']",work
0,"['hi', 'dahow', 'today', 'class']",personal
0,"['id', 'say', 'thats', 'good', 'sign', 'well', 'know', 'track', 'record', 'reading', 'woman']",personal
0,"['cool', 'text', 'youre', 'parked']",personal
0,"['im', 'reading', 'text', 'sent', 'meant', 'joke', 'read', 'light']",personal
0,"['kkapo', 'kgood', 'movie']",personal
0,"['maybe', 'could', 'get', 'book', 'tomo', 'return', 'immediately', 'something']",personal
1,"['call', 'germany', '1', 'penny', 'per', 'minute', 'call', 'fixed', 'line', 'via', 'access', 'number', '0844', '861', '85', '85', 'prepayment', 'direct', 'access']",work
0,"['chance', 'might', 'evaporated', 'soon', 'violated', 'privacy', 'stealing', 'phone', 'number', 'employer', 'paperwork', 'cool', 'please', 'contact', 'report', 'supervisor']",personal
1,"['valentine', 'day', 'special', 'win', '£1000', 'quiz', 'take', 'partner', 'trip', 'lifetime', 'send', 'go', '83600', '150pmsg', 'rcvd', 'custcare08718720201']",personal
0,"['tadaaaaa', 'home', 'babe', 'still']",personal
0,"['cool', 'come', 'havent', 'wined', 'dined']",personal
0,"['sleepingand', 'surfing']",personal
0,"['sorry', 'ill', 'call', 'later']",work
0,"['u', 'calling', 'right', 'call', 'hand', 'phone']",work
0,"['ok', 'thats', 'great', 'thanx', 'lot']",personal
0,"['take', 'post', 'ha', 'come', 'must', '1000', 'text', 'happy', 'reading', 'one', 'wiv', 'hello', 'caroline', 'end', 'favourite', 'bless']",personal
0,"['u', 'hiding', 'stranger']",personal
0,"['interested', 'like']",personal
0,"['sister', 'cleared', 'two', 'round', 'birla', 'soft', 'yesterday']",personal
0,"['gudnitetcpractice', 'going']",personal
0,"['dis', 'yijue', 'jus', 'saw', 'ur', 'mail', 'case', 'huiming', 'havent', 'sent', 'u', 'num', 'dis', 'num']",personal
0,"['one', 'small', 'prestige', 'problem']",personal
1,"['fancy', 'shag', 'dointerested', 'sextextukcom', 'txt', 'xxuk', 'suzy', '69876', 'txts', 'cost', '150', 'per', 'msg', 'tncs', 'website', 'x']",personal
0,"['checking', 'really', 'miss', 'seeing', 'jeremiah', 'great', 'month']",personal
0,"['nah', 'cant', 'help', 'ive', 'never', 'iphone']",personal
0,"['youre', 'car', 'hour', 'half', 'im', 'going', 'apeshit']",personal
0,"['today', 'sorry', 'day', 'ever', 'wa', 'angry', 'ever', 'misbehaved', 'hurt', 'plz', 'plz', 'slap', 'urself', 'bcoz', 'ur', 'fault', 'im', 'basically', 'good']",personal
0,"['yo', 'guy', 'ever', 'figure', 'much', 'need', 'alcohol', 'jay', 'trying', 'figure', 'much', 'safely', 'spend', 'weed']",personal
0,"['ltgt', 'ish', 'minute', 'wa', '5', 'minute', 'ago', 'wtf']",personal
0,"['thank', 'callingforgot', 'say', 'happy', 'onam', 'sirjii', 'fine', 'remembered', 'met', 'insurance', 'personmeet', 'qatar', 'insha', 'allahrakhesh', 'ex', 'tata', 'aig', 'joined', 'tisscotayseer']",personal
1,"['congratulation', 'ur', 'awarded', '500', 'cd', 'voucher', '125gift', 'guaranteed', 'free', 'entry', '2', '100', 'wkly', 'draw', 'txt', 'music', '87066', 'tncs', 'wwwldewcom1win150ppmx3age16']",personal
1,"['ur', 'cashbalance', 'currently', '500', 'pound', 'maximize', 'ur', 'cashin', 'send', 'cash', '86688', '150pmsg', 'cc', '08708800282', 'hgsuite3422lands', 'roww1j6hl']",personal
0,"['im', 'actor', 'work', 'work', 'evening', 'sleep', 'late', 'since', 'im', 'unemployed', 'moment', 'always', 'sleep', 'late', 'youre', 'unemployed', 'every', 'day', 'saturday']",personal
0,"['hello', 'got', 'st', 'andrewsboy', 'long', 'way', 'cold', 'keep', 'posted']",personal
0,"['ha', 'ha', 'cool', 'cool', 'chikku', 'chikkudb']",personal
0,"['oh', 'ok', 'prob']",personal
0,"['check', 'audreys', 'status', 'right']",personal
0,"['busy', 'trying', 'finish', 'new', 'year', 'looking', 'forward', 'finally', 'meeting']",personal
0,"['good', 'afternoon', 'sunshine', 'dawn', 'day', 'refreshed', 'happy', 'alive', 'breathe', 'air', 'smile', 'think', 'love', 'always']",personal
0,"['well', 'know', 'z', 'take', 'care', 'worry']",personal
1,"['updatenow', 'xmas', 'offer', 'latest', 'motorola', 'sonyericsson', 'nokia', 'free', 'bluetooth', 'double', 'min', '1000', 'txt', 'orange', 'call', 'mobileupd8', '08000839402', 'call2optoutf4q']",work
1,"['discount', 'code', 'rp176781', 'stop', 'message', 'reply', 'stop', 'wwwregalportfoliocouk', 'customer', 'service', '08717205546']",personal
0,"['wat', 'uniform', 'get']",personal
0,"['cool', 'text', 'youre', 'ready']",personal
0,"['hello', 'boytoy', 'geeee', 'miss', 'already', 'woke', 'wish', 'bed', 'cuddling', 'love']",personal
0,"['spoil', 'bed', 'well']",personal
0,"['im', 'going', 'bath', 'msg', 'next', 'ltgt', 'min']",personal
0,"['cant', 'keep', 'talking', 'people', 'sure', 'pay', 'agree', 'price', 'pls', 'tell', 'want', 'really', 'buy', 'much', 'willing', 'pay']",personal
1,"['thanks', 'ringtone', 'order', 'reference', 't91', 'charged', 'gbp', '4', 'per', 'week', 'unsubscribe', 'anytime', 'calling', 'customer', 'service', '09057039994']",personal
0,"['say', 'happen']",personal
0,"['could', 'seen', 'mei', 'didt', 'recognise', 'face']",personal
0,"['well', 'lot', 'thing', 'happening', 'lindsay', 'new', 'year', 'sigh', 'bar', 'ptbo', 'blue', 'heron', 'ha', 'something', 'going']",personal
0,"['keep', 'payasam', 'rinu', 'brings']",personal
0,"['taught', 'ranjith', 'sir', 'called', 'sm', 'like', 'becaus', 'verifying', 'project', 'prabu', 'told', 'today', 'pa', 'dont', 'mistake']",personal
0,"['guess', 'thats', 'worried', 'must', 'know', 'way', 'body', 'repair', 'im', 'quite', 'sure', 'shouldnt', 'worry', 'well', 'take', 'slow', 'first', 'test', 'guide', 'ovulation', 'relax', 'nothing', 'youve', 'said', 'reason', 'worry', 'ill', 'keep', 'followin']",personal
0,"['yeah', 'sure', 'give', 'couple', 'minute', 'track', 'wallet']",personal
0,"['hey', 'leave', 'big', 'deal', 'take', 'care']",personal
0,"['hey', 'late', 'ah', 'meet', '945']",personal
1,"['double', 'min', 'txts', '4', '6months', 'free', 'bluetooth', 'orange', 'available', 'sony', 'nokia', 'motorola', 'phone', 'call', 'mobileupd8', '08000839402', 'call2optoutn9dx']",work
0,"['took', 'mr', 'owl', '3', 'lick']",personal
0,"['customer', 'place', 'call']",work
0,"['mm', 'time', 'dont', 'like', 'fun']",personal
1,"['4mths', 'half', 'price', 'orange', 'line', 'rental', 'latest', 'camera', 'phone', '4', 'free', 'phone', '11mths', 'call', 'mobilesdirect', 'free', '08000938767', 'update', 'or2stoptxt']",work
0,"['yup', 'lunch', 'buffet', 'u', 'eat', 'already']",personal
0,"['huh', 'late', 'fr', 'dinner']",personal
0,"['hey', 'sat', 'going', 'intro', 'pilate', 'kickboxing']",personal
0,"['morning', 'ok']",personal
0,"['yes', 'think', 'office', 'lap', 'room', 'think', 'thats', 'last', 'day', 'didnt', 'shut']",personal
0,"['pick', 'bout', '730ish', 'time', 'going']",personal
0,"['performance', 'award', 'calculated', 'every', 'two', 'monthnot', 'current', 'one', 'month', 'period']",personal
0,"['wa', 'actually', 'sleeping', 'still', 'might', 'u', 'call', 'back', 'text', 'gr8', 'rock', 'si', 'send', 'u', 'text', 'wen', 'wake']",work
0,"['always', 'putting', 'business', 'put', 'picture', 'facebook', 'one', 'open', 'people', 'ive', 'ever', 'met', 'would', 'think', 'picture', 'room', 'would', 'hurt', 'make', 'feel', 'violated']",personal
0,"['good', 'evening', 'sir', 'al', 'salam', 'wahleykkumsharing', 'happy', 'newsby', 'grace', 'god', 'got', 'offer', 'tayseertissco', 'joinedhope', 'fineinshah', 'allahmeet', 'sometimerakheshvisitor', 'india']",personal
0,"['hmmmkbut', 'want', 'change', 'field', 'quickly', 'dai', 'wan', 'na', 'get', 'system', 'administrator', 'network', 'administrator']",personal
1,"['free', 'ringtone', 'text', 'first', '87131', 'poly', 'text', 'get', '87131', 'true', 'tone', 'help', '0845', '2814032', '16', '1st', 'free', 'tone', '3x£150pw', 'e£nd', 'txt', 'stop']",personal
0,"['dear', 'chechi', 'talk']",personal
0,"['hair', 'cream', 'ha', 'shipped']",personal
0,"['none', 'thats', 'happening', 'til', 'get', 'though']",personal
0,"['yep', 'great', 'loxahatchee', 'xmas', 'tree', 'burning', 'ltgt', 'start', 'hour']",personal
0,"['haha', 'get', 'used', 'driving', 'usf', 'man', 'know', 'lot', 'stoner']",personal
0,"['wa', 'well', 'slightly', 'disastrous', 'class', 'pm', 'fav', 'darling', 'hope', 'day', 'ok', 'coffee', 'wld', 'good', 'cant', 'stay', 'late', 'tomorrow', 'time', 'place', 'always']",personal
0,"['hello', 'good', 'week', 'fancy', 'drink', 'something', 'later']",personal
0,"['headin', 'towards', 'busetop']",personal
0,"['messagesome', 'text', 'missing', 'sendername', 'missing', 'number', 'missing', 'sentdate', 'missing', 'missing', 'u', 'lot', 'thats', 'everything', 'missing', 'sent', 'via', 'fullonsmscom']",personal
0,"['come', 'room', 'point', 'iron', 'plan', 'weekend']",personal
0,"['co', 'want', 'thing']",personal
0,"['okies', 'ill', 'go', 'yan', 'jiu', 'skip', 'ard', 'oso', 'go', 'cine', 'den', 'go', 'mrt', 'one', 'blah', 'blah', 'blah']",personal
0,"['bring', 'home', 'wendy']",personal
1,"['100', 'dating', 'service', 'call', '09064012103', 'box334sk38ch']",work
0,"['whatsup', 'dont', 'u', 'want', 'sleep']",personal
0,"['alright', 'new', 'goal']",personal
1,"['free', 'entry', '£250', 'weekly', 'competition', 'text', 'word', 'win', '80086', '18', 'tc', 'wwwtxttowincouk']",personal
0,"['alright', 'ill', 'head', 'minute', 'text', 'meet']",personal
1,"['send', 'logo', '2', 'ur', 'lover', '2', 'name', 'joined', 'heart', 'txt', 'love', 'name1', 'name2', 'mobno', 'eg', 'love', 'adam', 'eve', '07123456789', '87077', 'yahoo', 'pobox36504w45wq', 'txtno', '4', 'ad', '150p']",personal
0,"['yesfrom', 'last', 'week', 'im', 'taking', 'live', 'call']",work
1,"['someone', 'ha', 'contacted', 'dating', 'service', 'entered', 'phone', 'fancy', 'find', 'call', 'landline', '09111032124', 'pobox12n146tf150p']",work
0,"['siva', 'hostel', 'aha']",personal
1,"['urgent', 'mobile', 'number', 'ha', 'awarded', '£2000', 'prize', 'guaranteed', 'call', '09058094455', 'land', 'line', 'claim', '3030', 'valid', '12hrs']",work
0,"['send', 'ur', 'friend', 'receive', 'something', 'ur', 'voice', 'speaking', 'expression', '1childish', '2naughty', '3sentiment', '4rowdy', '5ful', 'attitude', '6romantic', '7shy', '8attractive', '9funny', 'ltgt', 'irritating', 'ltgt', 'lovable', 'reply']",personal
0,"['ok', 'shell', 'ok', 'guess']",personal
0,"['aathiwhere', 'dear']",personal
0,"['pain', 'urination', 'thing', 'else']",personal
0,"['7', 'esplanade', 'ü', 'mind', 'giving', 'lift', 'co', 'got', 'car', 'today']",personal
0,"['wnt', 'buy', 'bmw', 'car', 'urgentlyits', 'vry', 'urgentbut', 'hv', 'shortage', 'ltgt', 'lacsthere', 'source', 'arng', 'dis', 'amt', 'ltgt', 'lacsthats', 'prob']",personal
0,"['home', 'watching', 'tv', 'lor']",personal
0,"['doe', 'usually', 'take', 'fifteen', 'fucking', 'minute', 'respond', 'yes', 'question']",personal
1,"['congrats', 'nokia', '3650', 'video', 'camera', 'phone', 'call', '09066382422', 'call', 'cost', '150ppm', 'ave', 'call', '3mins', 'vary', 'mobile', '16', 'close', '300603', 'post', 'bcm4284', 'ldn', 'wc1n3xx']",work
0,"['booked', 'ticket', 'pongal']",personal
0,"['available', 'im', 'like', 'right', 'around', 'hillsborough', 'amp', 'ltgt', 'th']",personal
0,"['message', 'sent', 'askin', 'ltgt', 'dollar', 'shoul', 'pay', 'ltgt', 'ltgt']",personal
0,"['ask', 'g', 'iouri', 'ive', 'told', 'story', 'like', 'ten', 'time', 'already']",personal
0,"['long', 'doe', 'applebees', 'fucking', 'take']",personal
0,"['hi', 'hope', 'u', 'get', 'txtjourney', 'hasnt', 'gdnow', '50', 'min', 'late', 'think']",personal
0,"['like', 'love', 'arrange']",personal
0,"['yeshe', 'really', 'greatbhaji', 'told', 'kallis', 'best', 'cricketer', 'sachin', 'worldvery', 'tough', 'get']",personal
0,"['supposed', 'wake', 'gt']",personal
0,"['oic', 'saw', 'tot', 'din', 'c', 'found', 'group', 'liao']",personal
0,"['sorry', 'ill', 'call', 'later']",work
0,"['hey', 'hey', 'werethe', 'monkeespeople', 'say', 'monkeyaround', 'howdy', 'gorgeous', 'howu', 'doin', 'foundurself', 'jobyet', 'sausagelove', 'jen', 'xxx']",personal
0,"['sorry', 'battery', 'died', 'come', 'im', 'getting', 'gram', 'wheres', 'place']",personal
0,"['well', 'done', 'blimey', 'exercise', 'yeah', 'kinda', 'remember', 'wot', 'hmm']",personal
0,"['wont', 'get', 'concentration', 'dear', 'know', 'mind', 'everything']",personal
0,"['lol', 'made', 'plan', 'new', 'year']",personal
0,"['10', 'min', 'later', 'k']",personal
0,"['hank', 'lotsly']",personal
0,"['thanks', 'hope', 'good', 'day', 'today']",personal
0,"['kkwhat', 'detail', 'want', 'transferacc', 'enough']",personal
0,"['ok', 'tell', 'stay', 'yeah', 'tough', 'optimistic', 'thing', 'improve', 'month']",personal
1,"['loan', 'purpose', '£500', '£75000', 'homeowner', 'tenant', 'welcome', 'previously', 'refused', 'still', 'help', 'call', 'free', '0800', '1956669', 'text', 'back', 'help']",work
