Category,Processed_Message,Anomaly_Label
0,"['ups', '3days', 'also', 'shipping', 'company', 'take', '2wks', 'way', 'usps', 'take', 'week', 'get', 'lag', 'may', 'bribe', 'nipost', 'get', 'stuff']",normal
0,"['im', 'back', 'lem', 'know', 'youre', 'ready']",normal
0,"['dont', 'necessarily', 'expect', 'done', 'get', 'back', 'though', 'im', 'headin']",anomaly
0,"['mmm', 'yummy', 'babe', 'nice', 'jolt', 'suzy']",normal
0,"['lover', 'need']",normal
1,"['tried', 'contact', 'reply', 'offer', 'video', 'handset', '750', 'anytime', 'network', 'min', 'unlimited', 'text', 'camcorder', 'reply', 'call', '08000930705']",normal
0,"['‘', 'parked', 'next', 'mini', 'coming', 'today', 'think']",normal
0,['yup'],normal
0,"['anyway', 'im', 'going', 'shopping', 'co', 'si', 'done', 'yet', 'dun', 'disturb', 'u', 'liao']",normal
0,"['luton', '0125698789', 'ring', 'ur', 'around', 'h']",normal
1,"['hey', 'really', 'horny', 'want', 'chat', 'see', 'naked', 'text', 'hot', '69698', 'text', 'charged', '150pm', 'unsubscribe', 'text', 'stop', '69698']",normal
0,"['dint', 'come', 'u']",normal
0,"['wana', 'plan', 'trip', 'sometme']",normal
0,"['sure', 'yet', 'still', 'trying', 'get', 'hold']",normal
1,"['ur', 'ringtone', 'service', 'ha', 'changed', '25', 'free', 'credit', 'go', 'club4mobilescom', 'choose', 'content', 'stop', 'txt', 'club', 'stop', '87070', '150pwk', 'club4', 'po', 'box1146', 'mk45', '2wt']",anomaly
0,"['evo', 'download', 'flash', 'jealous']",normal
1,"['ringtone', 'club', 'get', 'uk', 'single', 'chart', 'mobile', 'week', 'choose', 'top', 'quality', 'ringtone', 'message', 'free', 'charge']",normal
0,"['come', 'mu', 'sorting', 'narcotic', 'situation']",normal
0,"['night', 'ha', 'ended', 'another', 'day', 'morning', 'ha', 'come', 'special', 'way', 'may', 'smile', 'like', 'sunny', 'ray', 'leaf', 'worry', 'blue', 'blue', 'bay']",normal
1,"['hmv', 'bonus', 'special', '500', 'pound', 'genuine', 'hmv', 'voucher', 'answer', '4', 'easy', 'question', 'play', 'send', 'hmv', '86688', 'infowww100percentrealcom']",normal
0,"['usf', 'guess', 'might', 'well', 'take', '1', 'car']",normal
0,"['objection', 'bf', 'coming']",normal
0,['thanx'],normal
0,"['tell', 'rob', 'mack', 'gf', 'theater']",normal
0,"['awesome', 'ill', 'see', 'bit']",normal
0,"['sent', 'type', 'food', 'like']",normal
0,"['done', 'handed', 'celebration', 'full', 'swing', 'yet']",normal
0,"['got', 'called', 'tool']",normal
0,"['wen', 'u', 'miss', 'someone', 'person', 'definitely', 'special', 'u', 'person', 'special', 'miss', 'keepintouch', 'gdeve']",normal
0,"['ok', 'asked', 'money', 'far']",normal
0,['okie'],normal
0,"['yeah', 'think', 'usual', 'guy', 'still', 'passed', 'last', 'night', 'get', 'ahold', 'anybody', 'let', 'know', 'ill', 'throw']",normal
0,"['k', 'might', 'come', 'tonight', 'class', 'let', 'early']",normal
0,['ok'],normal
0,"['hi', 'baby', 'im', 'cruisin', 'girl', 'friend', 'r', 'u', '2', 'give', 'call', 'hour', 'home', 'thats', 'alright', 'fone', 'fone', 'love', 'jenny', 'xxx']",anomaly
0,"['life', 'mean', 'lot', 'love', 'life', 'love', 'people', 'life', 'world', 'call', 'friend', 'call', 'world', 'ge']",normal
0,"['dearshall', 'mail', 'tonitebusy', 'streetshall', 'update', 'tonitethings', 'looking', 'okvarunnathu', 'edukkukayee', 'raksha', 'ollubut', 'good', 'one', 'real', 'sense']",normal
0,"['hey', 'told', 'name', 'gautham', 'ah']",normal
0,"['haf', 'u', 'found', 'feel', 'stupid', 'da', 'v', 'cam', 'wa', 'working']",normal
0,"['oops', '4', 'got', 'bit']",normal
0,"['much', 'buzy']",normal
0,"['accidentally', 'deleted', 'message', 'resend', 'please']",normal
1,"['tmobile', 'customer', 'may', 'claim', 'free', 'camera', 'phone', 'upgrade', 'pay', 'go', 'sim', 'card', 'loyalty', 'call', '0845', '021', '3680offer', 'end', '28thfebtcs', 'apply']",anomaly
0,"['unless', 'situation', 'go', 'gurl', 'would', 'appropriate']",anomaly
0,"['hurt', 'tease', 'make', 'cry', 'end', 'life', 'die', 'plz', 'keep', 'one', 'rose', 'grave', 'say', 'stupid', 'miss', 'u', 'nice', 'day', 'bslvyl']",normal
0,"['cant', 'pick', 'phone', 'right', 'pls', 'send', 'message']",normal
0,"['need', 'coffee', 'run', 'tomocant', 'believe', 'time', 'week', 'already']",normal
0,"['awesome', 'remember', 'last', 'time', 'got', 'somebody', 'high', 'first', 'time', 'diesel', 'v']",normal
0,"['shit', 'really', 'shocking', 'scary', 'cant', 'imagine', 'second', 'def', 'night', 'u', 'think', 'somewhere', 'could', 'crash', 'night', 'save', 'taxi']",normal
0,"['oh', 'way', 'food', 'fridge', 'want', 'go', 'meal', 'tonight']",anomaly
0,"['womdarfull', 'actor']",normal
1,"['sm', 'ac', 'blind', 'date', '4u', 'rodds1', '21m', 'aberdeen', 'united', 'kingdom', 'check', 'httpimg', 'sm', 'acwicmb3cktz8r74', 'blind', 'date', 'send', 'hide']",normal
0,"['yup', 'remb', 'think', 'book']",normal
0,"['jos', 'ask', 'u', 'wana', 'meet']",normal
0,"['lol', 'yes', 'friendship', 'hanging', 'thread', 'cause', 'u', 'wont', 'buy', 'stuff']",normal
1,"['themob', 'check', 'newest', 'selection', 'content', 'game', 'tone', 'gossip', 'babe', 'sport', 'keep', 'mobile', 'fit', 'funky', 'text', 'wap', '82468']",normal
0,"['garage', 'key', 'arent', 'bookshelf']",normal
0,"['today', 'accept', 'dayu', 'accept', 'brother', 'sister', 'lover', 'dear1', 'best1', 'clos1', 'lvblefrnd', 'jstfrnd', 'cutefrnd', 'lifpartnr', 'belovd', 'swtheart', 'bstfrnd', 'rply', 'mean', 'enemy']",normal
1,"['think', 'ur', 'smart', 'win', '£200', 'week', 'weekly', 'quiz', 'text', 'play', '85222', 'nowtcs', 'winnersclub', 'po', 'box', '84', 'm26', '3uz', '16', 'gbp150week']",normal
0,"['say', 'hell', 'give', 'call', 'friend', 'got', 'money', 'definitely', 'buying', 'end', 'week']",normal
0,"['hi', 'way', 'wa', 'u', '2day', 'normal', 'waythis', 'real', 'ur', 'uniquei', 'hope', 'know', 'u', '4', 'rest', 'mylife', 'hope', 'u', 'find', 'wot', 'wa', 'lost']",normal
0,"['made', 'day', 'great', 'day']",normal
0,"['kkadvance', 'happy', 'pongal']",normal
0,"['hmmm', 'guess', 'go', '4', 'kb', 'n', 'power', 'yoga', 'haha', 'dunno', 'tahan', 'power', 'yoga', 'anot', 'thk', 'got', 'lo', 'oso', 'forgot', 'liao']",anomaly
0,"['really', 'dude', 'friend', 'im', 'afraid']",normal
1,"['december', 'mobile', '11mths', 'entitled', 'update', 'latest', 'colour', 'camera', 'mobile', 'free', 'call', 'mobile', 'update', 'co', 'free', '08002986906']",normal
0,"['coffee', 'cake', 'guess']",normal
0,"['merry', 'christmas', 'babe', 'love', 'ya', 'kiss']",normal
0,"['hey', 'dont', 'go', 'watch', 'x', 'men', 'lunch', 'haha']",anomaly
0,"['cud', 'u', 'tell', 'ppl', 'im', 'gona', 'b', 'bit', 'l8', 'co', '2', 'bus', 'hav', 'gon', 'past', 'co', 'full', 'im', 'still', 'waitin', '4', '1', 'pete', 'x']",normal
0,"['would', 'great', 'well', 'guild', 'could', 'meet', 'bristol', 'road', 'somewhere', 'get', 'touch', 'weekend', 'plan', 'take', 'flight', 'good', 'week']",normal
0,['problem'],normal
0,"['callsmessagesmissed', 'call']",normal
0,"['hi', 'dahow', 'today', 'class']",normal
0,"['id', 'say', 'thats', 'good', 'sign', 'well', 'know', 'track', 'record', 'reading', 'woman']",normal
0,"['cool', 'text', 'youre', 'parked']",normal
0,"['im', 'reading', 'text', 'sent', 'meant', 'joke', 'read', 'light']",normal
0,"['kkapo', 'kgood', 'movie']",normal
0,"['maybe', 'could', 'get', 'book', 'tomo', 'return', 'immediately', 'something']",normal
1,"['call', 'germany', '1', 'penny', 'per', 'minute', 'call', 'fixed', 'line', 'via', 'access', 'number', '0844', '861', '85', '85', 'prepayment', 'direct', 'access']",normal
0,"['chance', 'might', 'evaporated', 'soon', 'violated', 'privacy', 'stealing', 'phone', 'number', 'employer', 'paperwork', 'cool', 'please', 'contact', 'report', 'supervisor']",normal
1,"['valentine', 'day', 'special', 'win', '£1000', 'quiz', 'take', 'partner', 'trip', 'lifetime', 'send', 'go', '83600', '150pmsg', 'rcvd', 'custcare08718720201']",anomaly
0,"['tadaaaaa', 'home', 'babe', 'still']",normal
0,"['cool', 'come', 'havent', 'wined', 'dined']",normal
0,"['sleepingand', 'surfing']",normal
0,"['sorry', 'ill', 'call', 'later']",normal
0,"['u', 'calling', 'right', 'call', 'hand', 'phone']",normal
0,"['ok', 'thats', 'great', 'thanx', 'lot']",normal
0,"['take', 'post', 'ha', 'come', 'must', '1000', 'text', 'happy', 'reading', 'one', 'wiv', 'hello', 'caroline', 'end', 'favourite', 'bless']",normal
0,"['u', 'hiding', 'stranger']",normal
0,"['interested', 'like']",normal
0,"['sister', 'cleared', 'two', 'round', 'birla', 'soft', 'yesterday']",normal
0,"['gudnitetcpractice', 'going']",normal
0,"['dis', 'yijue', 'jus', 'saw', 'ur', 'mail', 'case', 'huiming', 'havent', 'sent', 'u', 'num', 'dis', 'num']",normal
0,"['one', 'small', 'prestige', 'problem']",normal
1,"['fancy', 'shag', 'dointerested', 'sextextukcom', 'txt', 'xxuk', 'suzy', '69876', 'txts', 'cost', '150', 'per', 'msg', 'tncs', 'website', 'x']",normal
0,"['checking', 'really', 'miss', 'seeing', 'jeremiah', 'great', 'month']",normal
0,"['nah', 'cant', 'help', 'ive', 'never', 'iphone']",normal
0,"['youre', 'car', 'hour', 'half', 'im', 'going', 'apeshit']",normal
0,"['today', 'sorry', 'day', 'ever', 'wa', 'angry', 'ever', 'misbehaved', 'hurt', 'plz', 'plz', 'slap', 'urself', 'bcoz', 'ur', 'fault', 'im', 'basically', 'good']",anomaly
0,"['yo', 'guy', 'ever', 'figure', 'much', 'need', 'alcohol', 'jay', 'trying', 'figure', 'much', 'safely', 'spend', 'weed']",normal
0,"['ltgt', 'ish', 'minute', 'wa', '5', 'minute', 'ago', 'wtf']",normal
0,"['thank', 'callingforgot', 'say', 'happy', 'onam', 'sirjii', 'fine', 'remembered', 'met', 'insurance', 'personmeet', 'qatar', 'insha', 'allahrakhesh', 'ex', 'tata', 'aig', 'joined', 'tisscotayseer']",normal
1,"['congratulation', 'ur', 'awarded', '500', 'cd', 'voucher', '125gift', 'guaranteed', 'free', 'entry', '2', '100', 'wkly', 'draw', 'txt', 'music', '87066', 'tncs', 'wwwldewcom1win150ppmx3age16']",normal
1,"['ur', 'cashbalance', 'currently', '500', 'pound', 'maximize', 'ur', 'cashin', 'send', 'cash', '86688', '150pmsg', 'cc', '08708800282', 'hgsuite3422lands', 'roww1j6hl']",normal
0,"['im', 'actor', 'work', 'work', 'evening', 'sleep', 'late', 'since', 'im', 'unemployed', 'moment', 'always', 'sleep', 'late', 'youre', 'unemployed', 'every', 'day', 'saturday']",normal
0,"['hello', 'got', 'st', 'andrewsboy', 'long', 'way', 'cold', 'keep', 'posted']",normal
0,"['ha', 'ha', 'cool', 'cool', 'chikku', 'chikkudb']",normal
0,"['oh', 'ok', 'prob']",normal
0,"['check', 'audreys', 'status', 'right']",normal
0,"['busy', 'trying', 'finish', 'new', 'year', 'looking', 'forward', 'finally', 'meeting']",normal
0,"['good', 'afternoon', 'sunshine', 'dawn', 'day', 'refreshed', 'happy', 'alive', 'breathe', 'air', 'smile', 'think', 'love', 'always']",normal
0,"['well', 'know', 'z', 'take', 'care', 'worry']",normal
1,"['updatenow', 'xmas', 'offer', 'latest', 'motorola', 'sonyericsson', 'nokia', 'free', 'bluetooth', 'double', 'min', '1000', 'txt', 'orange', 'call', 'mobileupd8', '08000839402', 'call2optoutf4q']",normal
1,"['discount', 'code', 'rp176781', 'stop', 'message', 'reply', 'stop', 'wwwregalportfoliocouk', 'customer', 'service', '08717205546']",normal
0,"['wat', 'uniform', 'get']",normal
0,"['cool', 'text', 'youre', 'ready']",normal
0,"['hello', 'boytoy', 'geeee', 'miss', 'already', 'woke', 'wish', 'bed', 'cuddling', 'love']",normal
0,"['spoil', 'bed', 'well']",normal
0,"['im', 'going', 'bath', 'msg', 'next', 'ltgt', 'min']",normal
0,"['cant', 'keep', 'talking', 'people', 'sure', 'pay', 'agree', 'price', 'pls', 'tell', 'want', 'really', 'buy', 'much', 'willing', 'pay']",normal
1,"['thanks', 'ringtone', 'order', 'reference', 't91', 'charged', 'gbp', '4', 'per', 'week', 'unsubscribe', 'anytime', 'calling', 'customer', 'service', '09057039994']",normal
0,"['say', 'happen']",normal
0,"['could', 'seen', 'mei', 'didt', 'recognise', 'face']",normal
0,"['well', 'lot', 'thing', 'happening', 'lindsay', 'new', 'year', 'sigh', 'bar', 'ptbo', 'blue', 'heron', 'ha', 'something', 'going']",normal
0,"['keep', 'payasam', 'rinu', 'brings']",normal
0,"['taught', 'ranjith', 'sir', 'called', 'sm', 'like', 'becaus', 'verifying', 'project', 'prabu', 'told', 'today', 'pa', 'dont', 'mistake']",normal
0,"['guess', 'thats', 'worried', 'must', 'know', 'way', 'body', 'repair', 'im', 'quite', 'sure', 'shouldnt', 'worry', 'well', 'take', 'slow', 'first', 'test', 'guide', 'ovulation', 'relax', 'nothing', 'youve', 'said', 'reason', 'worry', 'ill', 'keep', 'followin']",normal
0,"['yeah', 'sure', 'give', 'couple', 'minute', 'track', 'wallet']",normal
0,"['hey', 'leave', 'big', 'deal', 'take', 'care']",normal
0,"['hey', 'late', 'ah', 'meet', '945']",normal
1,"['double', 'min', 'txts', '4', '6months', 'free', 'bluetooth', 'orange', 'available', 'sony', 'nokia', 'motorola', 'phone', 'call', 'mobileupd8', '08000839402', 'call2optoutn9dx']",normal
0,"['took', 'mr', 'owl', '3', 'lick']",normal
0,"['customer', 'place', 'call']",normal
0,"['mm', 'time', 'dont', 'like', 'fun']",normal
1,"['4mths', 'half', 'price', 'orange', 'line', 'rental', 'latest', 'camera', 'phone', '4', 'free', 'phone', '11mths', 'call', 'mobilesdirect', 'free', '08000938767', 'update', 'or2stoptxt']",normal
0,"['yup', 'lunch', 'buffet', 'u', 'eat', 'already']",normal
0,"['huh', 'late', 'fr', 'dinner']",normal
0,"['hey', 'sat', 'going', 'intro', 'pilate', 'kickboxing']",normal
0,"['morning', 'ok']",normal
0,"['yes', 'think', 'office', 'lap', 'room', 'think', 'thats', 'last', 'day', 'didnt', 'shut']",normal
0,"['pick', 'bout', '730ish', 'time', 'going']",normal
0,"['performance', 'award', 'calculated', 'every', 'two', 'monthnot', 'current', 'one', 'month', 'period']",normal
0,"['wa', 'actually', 'sleeping', 'still', 'might', 'u', 'call', 'back', 'text', 'gr8', 'rock', 'si', 'send', 'u', 'text', 'wen', 'wake']",normal
0,"['always', 'putting', 'business', 'put', 'picture', 'facebook', 'one', 'open', 'people', 'ive', 'ever', 'met', 'would', 'think', 'picture', 'room', 'would', 'hurt', 'make', 'feel', 'violated']",normal
0,"['good', 'evening', 'sir', 'al', 'salam', 'wahleykkumsharing', 'happy', 'newsby', 'grace', 'god', 'got', 'offer', 'tayseertissco', 'joinedhope', 'fineinshah', 'allahmeet', 'sometimerakheshvisitor', 'india']",normal
0,"['hmmmkbut', 'want', 'change', 'field', 'quickly', 'dai', 'wan', 'na', 'get', 'system', 'administrator', 'network', 'administrator']",normal
1,"['free', 'ringtone', 'text', 'first', '87131', 'poly', 'text', 'get', '87131', 'true', 'tone', 'help', '0845', '2814032', '16', '1st', 'free', 'tone', '3x£150pw', 'e£nd', 'txt', 'stop']",normal
0,"['dear', 'chechi', 'talk']",normal
0,"['hair', 'cream', 'ha', 'shipped']",normal
0,"['none', 'thats', 'happening', 'til', 'get', 'though']",normal
0,"['yep', 'great', 'loxahatchee', 'xmas', 'tree', 'burning', 'ltgt', 'start', 'hour']",normal
0,"['haha', 'get', 'used', 'driving', 'usf', 'man', 'know', 'lot', 'stoner']",normal
0,"['wa', 'well', 'slightly', 'disastrous', 'class', 'pm', 'fav', 'darling', 'hope', 'day', 'ok', 'coffee', 'wld', 'good', 'cant', 'stay', 'late', 'tomorrow', 'time', 'place', 'always']",normal
0,"['hello', 'good', 'week', 'fancy', 'drink', 'something', 'later']",normal
0,"['headin', 'towards', 'busetop']",normal
0,"['messagesome', 'text', 'missing', 'sendername', 'missing', 'number', 'missing', 'sentdate', 'missing', 'missing', 'u', 'lot', 'thats', 'everything', 'missing', 'sent', 'via', 'fullonsmscom']",normal
0,"['come', 'room', 'point', 'iron', 'plan', 'weekend']",normal
0,"['co', 'want', 'thing']",normal
0,"['okies', 'ill', 'go', 'yan', 'jiu', 'skip', 'ard', 'oso', 'go', 'cine', 'den', 'go', 'mrt', 'one', 'blah', 'blah', 'blah']",anomaly
0,"['bring', 'home', 'wendy']",normal
1,"['100', 'dating', 'service', 'call', '09064012103', 'box334sk38ch']",normal
0,"['whatsup', 'dont', 'u', 'want', 'sleep']",normal
0,"['alright', 'new', 'goal']",normal
1,"['free', 'entry', '£250', 'weekly', 'competition', 'text', 'word', 'win', '80086', '18', 'tc', 'wwwtxttowincouk']",normal
0,"['alright', 'ill', 'head', 'minute', 'text', 'meet']",normal
1,"['send', 'logo', '2', 'ur', 'lover', '2', 'name', 'joined', 'heart', 'txt', 'love', 'name1', 'name2', 'mobno', 'eg', 'love', 'adam', 'eve', '07123456789', '87077', 'yahoo', 'pobox36504w45wq', 'txtno', '4', 'ad', '150p']",normal
0,"['yesfrom', 'last', 'week', 'im', 'taking', 'live', 'call']",anomaly
1,"['someone', 'ha', 'contacted', 'dating', 'service', 'entered', 'phone', 'fancy', 'find', 'call', 'landline', '09111032124', 'pobox12n146tf150p']",normal
0,"['siva', 'hostel', 'aha']",normal
1,"['urgent', 'mobile', 'number', 'ha', 'awarded', '£2000', 'prize', 'guaranteed', 'call', '09058094455', 'land', 'line', 'claim', '3030', 'valid', '12hrs']",normal
0,"['send', 'ur', 'friend', 'receive', 'something', 'ur', 'voice', 'speaking', 'expression', '1childish', '2naughty', '3sentiment', '4rowdy', '5ful', 'attitude', '6romantic', '7shy', '8attractive', '9funny', 'ltgt', 'irritating', 'ltgt', 'lovable', 'reply']",normal
0,"['ok', 'shell', 'ok', 'guess']",normal
0,"['aathiwhere', 'dear']",normal
0,"['pain', 'urination', 'thing', 'else']",normal
0,"['7', 'esplanade', 'ü', 'mind', 'giving', 'lift', 'co', 'got', 'car', 'today']",normal
0,"['wnt', 'buy', 'bmw', 'car', 'urgentlyits', 'vry', 'urgentbut', 'hv', 'shortage', 'ltgt', 'lacsthere', 'source', 'arng', 'dis', 'amt', 'ltgt', 'lacsthats', 'prob']",normal
0,"['home', 'watching', 'tv', 'lor']",normal
0,"['doe', 'usually', 'take', 'fifteen', 'fucking', 'minute', 'respond', 'yes', 'question']",normal
1,"['congrats', 'nokia', '3650', 'video', 'camera', 'phone', 'call', '09066382422', 'call', 'cost', '150ppm', 'ave', 'call', '3mins', 'vary', 'mobile', '16', 'close', '300603', 'post', 'bcm4284', 'ldn', 'wc1n3xx']",normal
0,"['booked', 'ticket', 'pongal']",normal
0,"['available', 'im', 'like', 'right', 'around', 'hillsborough', 'amp', 'ltgt', 'th']",normal
0,"['message', 'sent', 'askin', 'ltgt', 'dollar', 'shoul', 'pay', 'ltgt', 'ltgt']",normal
0,"['ask', 'g', 'iouri', 'ive', 'told', 'story', 'like', 'ten', 'time', 'already']",normal
0,"['long', 'doe', 'applebees', 'fucking', 'take']",normal
0,"['hi', 'hope', 'u', 'get', 'txtjourney', 'hasnt', 'gdnow', '50', 'min', 'late', 'think']",normal
0,"['like', 'love', 'arrange']",normal
0,"['yeshe', 'really', 'greatbhaji', 'told', 'kallis', 'best', 'cricketer', 'sachin', 'worldvery', 'tough', 'get']",normal
0,"['supposed', 'wake', 'gt']",normal
0,"['oic', 'saw', 'tot', 'din', 'c', 'found', 'group', 'liao']",normal
0,"['sorry', 'ill', 'call', 'later']",normal
0,"['hey', 'hey', 'werethe', 'monkeespeople', 'say', 'monkeyaround', 'howdy', 'gorgeous', 'howu', 'doin', 'foundurself', 'jobyet', 'sausagelove', 'jen', 'xxx']",normal
0,"['sorry', 'battery', 'died', 'come', 'im', 'getting', 'gram', 'wheres', 'place']",normal
0,"['well', 'done', 'blimey', 'exercise', 'yeah', 'kinda', 'remember', 'wot', 'hmm']",normal
0,"['wont', 'get', 'concentration', 'dear', 'know', 'mind', 'everything']",normal
0,"['lol', 'made', 'plan', 'new', 'year']",normal
0,"['10', 'min', 'later', 'k']",normal
0,"['hank', 'lotsly']",normal
0,"['thanks', 'hope', 'good', 'day', 'today']",normal
0,"['kkwhat', 'detail', 'want', 'transferacc', 'enough']",normal
0,"['ok', 'tell', 'stay', 'yeah', 'tough', 'optimistic', 'thing', 'improve', 'month']",normal
1,"['loan', 'purpose', '£500', '£75000', 'homeowner', 'tenant', 'welcome', 'previously', 'refused', 'still', 'help', 'call', 'free', '0800', '1956669', 'text', 'back', 'help']",normal
0,"['si', 'si', 'think', 'ill', 'go', 'make', 'oreo', 'truffle']",anomaly
0,"['look', 'amy', 'ure', 'beautiful', 'intelligent', 'woman', 'like', 'u', 'lot', 'know', 'u', 'don\x92t', 'like', 'like', 'don\x92t', 'worry']",normal
0,"['hope', 'thats', 'result', 'consistently', 'intelligent', 'kind', 'start', 'asking', 'practicum', 'link', 'keep', 'ear', 'open', 'best', 'ttyl']",normal
0,"['120', 'call', 'cost', 'guess', 'isnt', 'bad', 'miss', 'ya', 'need', 'ya', 'want', 'ya', 'love', 'ya']",normal
0,"['going', 'thru', 'different', 'feelingwavering', 'decision', 'coping', 'individualtime', 'heal', 'everything', 'believe']",normal
0,"['u', 'go', 'phone', 'gon', 'na', 'die', 'stay']",anomaly
